Date,ADAWE BIKE,ADAWE PED,ALEX,COBY,CRTZ,LBAY,LLYN,LMET,OBVW,OGLD,ORPY,OYNG,PORTAGE,SOMO
2011-07-08,,,1816,1571,1543,0,0,0,,,3274,,,
2011-07-09,,,1683,1777,2137,0,0,0,,,3554,,,
2011-07-10,,,1672,1538,2355,518,990,1278,,,3488,,,
2011-07-11,,,1577,1242,1314,479,1161,1541,,,2237,,,
2011-07-12,,,2123,1657,2020,670,1706,1991,,,3808,,,
2011-07-13,,,2118,1560,1759,590,1510,1962,,,3433,,,
2011-07-14,,,2260,2049,2329,627,1613,2089,,,4067,,,
2011-07-15,,,1996,1749,1857,598,1392,1812,,,3601,,,
2011-07-16,,,291,1617,1894,329,786,1015,,,2934,,,
2011-07-17,,,1216,1018,1826,340,688,825,,,2447,,,
2011-07-18,,,1204,1237,1323,345,801,1087,,,1791,,,
2011-07-19,,,2342,2087,2275,553,1420,1885,,,3708,,,
2011-07-20,,,2057,1770,1790,534,1332,1664,,,2962,,,
2011-07-21,,,1357,1209,1126,396,965,1307,,,1828,,,
2011-07-22,,,1662,1472,1481,459,1092,1379,,,2311,,,
2011-07-23,,,1382,1409,1649,251,593,748,,,1920,,,
2011-07-24,,,1842,1543,2531,341,765,962,,,2509,,,
2011-07-25,,,1214,1103,1069,364,790,1120,,,1500,,,
2011-07-26,,,1702,1546,1581,523,1233,1631,,,2388,,,
2011-07-27,,,2349,2169,2414,565,1434,1901,,,3502,,,
2011-07-28,,,1894,1899,1960,505,1388,1799,,,3007,,,
2011-07-29,,,723,1272,1224,372,995,1294,,,1851,,,
2011-07-30,,,1467,1795,2125,304,649,785,,,2261,,,
2011-07-31,,,1515,1388,2442,300,644,833,,,2184,,,
2011-08-01,,,1717,1711,2055,241,586,728,,,2686,,,
2011-08-02,,,2147,1803,2047,514,1295,1757,,,3025,,,
2011-08-03,,,2019,1641,1796,491,1252,1755,,,2824,,,
2011-08-04,,,2087,1888,2120,571,1348,1854,,,3136,,,
2011-08-05,,,1874,1706,1764,310,1176,1631,,,2768,,,
2011-08-06,,,1304,1550,1714,251,575,775,,,1853,,,
2011-08-07,,,900,845,1324,235,471,611,,,1131,,,
2011-08-08,,,1977,1699,2013,517,1225,1697,,,2948,,,
2011-08-09,,,1822,1379,1430,460,1150,1622,,,2526,,,
2011-08-10,,,1340,1026,1009,353,873,1270,,,1629,,,
2011-08-11,,,1849,1441,1537,499,1261,1734,,,2601,,,
2011-08-12,,,1989,1845,2093,479,1159,1705,,,3042,,,
2011-08-13,,,1507,1765,1976,313,635,882,,,2467,,,
2011-08-14,,,1051,963,1503,202,413,588,,,1377,,,
2011-08-15,,,1333,1069,1156,372,889,1287,,,1741,,,
2011-08-16,,,2204,1830,2110,526,1332,1807,,,3182,,,
2011-08-17,,,2240,1855,2138,573,1363,1908,,,3261,,,
2011-08-18,,,1699,1476,1638,496,1220,1714,,,2513,,,
2011-08-19,,,1767,1771,2003,462,1194,1574,,,2743,,,
2011-08-20,,,1299,1480,1562,283,557,746,,,1868,,,
2011-08-21,,,426,362,496,128,232,348,,,373,,,
2011-08-22,,,1574,1252,1396,438,1090,1491,,,2070,,,
2011-08-23,,,2022,1620,1705,507,1235,1749,,,2920,,,
2011-08-24,,,1880,1419,1421,507,1221,1700,,,2423,,,
2011-08-25,,,1546,1334,1402,470,1063,1404,,,2014,,,
2011-08-26,,,1851,1794,1901,522,1158,1603,,,2854,,,
2011-08-27,,,1393,1788,1919,276,557,787,,,2249,,,
2011-08-28,,,1781,579,868,168,367,495,,,721,,,
2011-08-29,,,1913,1552,1808,485,1264,1756,,,2791,,,
2011-08-30,,,1647,1312,1399,435,1101,1616,,,2269,,,
2011-08-31,,,1988,1640,1772,575,1345,1887,,,2926,,,
2011-09-01,,,1876,1370,1460,502,1173,1590,,,2303,,,
2011-09-02,,,1736,1450,1556,465,1114,1440,,,2407,,,
2011-09-03,,,1430,1619,1647,239,468,691,,,1921,,,
2011-09-04,,,774,726,1012,135,294,403,,,872,,,
2011-09-05,,,1136,1037,1141,165,327,446,,,1270,,,
2011-09-06,,,1790,1311,1428,562,1300,1968,,,2531,,,
2011-09-07,,,1663,1084,1044,549,1277,1909,,,1976,,,
2011-09-08,,,2089,1481,1697,653,1550,2163,,,2668,,,
2011-09-09,,,2031,1559,1672,601,1498,2151,,,2717,,,
2011-09-10,,,1509,1659,1921,309,679,988,,,2159,,,
2011-09-11,,,1777,2047,2408,288,621,910,,,2638,,,
2011-09-12,,,1792,1291,1421,548,1360,2054,,,2201,,,
2011-09-13,,,1308,942,929,456,1078,1709,,,1568,,,
2011-09-14,,,1937,1396,1491,636,1560,2331,,,2443,,,
2011-09-15,,,1591,1179,1050,451,1191,1832,,,1704,,,
2011-09-16,,,1536,1039,1065,451,1161,1801,,,1747,,,
2011-09-17,,,1175,1334,1483,248,547,852,,,1480,,,
2011-09-18,,,1369,1441,1871,294,622,837,,,2017,,,
2011-09-19,,,1867,1194,1328,573,1314,1973,,,2267,,,
2011-09-20,,,1556,1088,1220,495,1180,1816,,,1848,,,
2011-09-21,,,1816,1251,1356,575,1452,2110,,,2419,,,
2011-09-22,,,1470,1175,1191,523,1225,1785,,,1734,,,
2011-09-23,,,1739,1381,1292,539,1292,1906,,,2278,,,
2011-09-24,,,922,1073,1039,212,436,727,,,930,,,
2011-09-25,,,1619,1857,2399,290,600,880,,,2568,,,
2011-09-26,,,2097,1449,1687,602,1473,2236,,,2733,,,
2011-09-27,,,1893,1462,1558,616,1486,2203,,,2524,,,
2011-09-28,,,1427,986,1029,484,1176,1740,,,1538,,,
2011-09-29,,,1011,676,598,352,761,1260,,,878,,,
2011-09-30,,,893,651,615,347,766,1285,,,885,,,
2011-10-01,,,435,473,374,138,329,478,,,347,,,
2011-10-02,,,391,406,420,127,245,488,,,351,,,
2011-10-03,,,836,492,450,308,717,989,,,867,,,
2011-10-04,,,1230,814,825,473,1048,1629,,,1385,,,
2011-10-05,,,1554,1104,1159,517,1307,1985,,,1888,,,
2011-10-06,,,1664,1095,1040,476,1234,1851,,,1727,,,
2011-10-07,,,1431,1161,1136,431,1064,1649,,,1849,,,
2011-10-08,,,1240,1419,1587,180,466,720,,,1802,,,
2011-10-09,,,1445,1439,1901,198,434,560,,,2020,,,
2011-10-10,,,1509,1728,2047,218,461,591,,,2182,,,
2011-10-11,,,1609,1142,1277,508,1278,1941,,,2129,,,
2011-10-12,,,1424,939,943,483,1198,1815,,,1644,,,
2011-10-13,,,643,442,372,290,627,976,,,753,,,
2011-10-14,,,685,514,481,265,617,946,,,644,,,
2011-10-15,,,415,468,514,152,363,628,,,375,,,
2011-10-16,,,397,440,532,127,303,498,,,429,,,
2011-10-17,,,873,515,448,305,712,1096,,,864,,,
2011-10-18,,,1165,754,804,479,1106,1616,,,1341,,,
2011-10-19,,,1122,759,692,415,1010,1535,,,1219,,,
2011-10-20,,,584,370,326,250,592,934,,,523,,,
2011-10-21,,,894,585,470,304,752,1185,,,987,,,
2011-10-22,,,509,544,469,171,352,475,,,440,,,
2011-10-23,,,643,528,665,143,301,537,,,729,,,
2011-10-24,,,761,512,500,308,725,1058,,,894,,,
2011-10-25,,,1122,741,671,401,976,1452,,,1249,,,
2011-10-26,,,993,635,593,340,865,1340,,,1044,,,
2011-10-27,,,901,575,502,377,887,1279,,,952,,,
2011-10-28,,,835,635,514,294,721,1074,,,823,,,
2011-10-29,,,379,443,353,117,269,410,,,280,,,
2011-10-30,,,405,388,609,108,216,382,,,517,,,
2011-10-31,,,937,563,582,344,836,1224,,,1122,,,
2011-11-01,,,982,640,658,397,899,1314,,,1239,,,
2011-11-02,,,996,679,817,373,968,1433,,,1370,,,
2011-11-03,,,797,493,463,294,763,1113,,,860,,,
2011-11-04,,,803,548,547,295,732,1143,,,837,,,
2011-11-05,,,459,439,422,168,325,514,,,455,,,
2011-11-06,,,598,574,748,138,261,427,,,690,,,
2011-11-07,,,1084,703,770,374,909,1383,,,1263,,,
2011-11-08,,,1138,685,696,357,895,1376,,,1206,,,
2011-11-09,,,1098,723,787,394,904,1413,,,1320,,,
2011-11-10,,,802,498,505,336,784,1233,,,798,,,
2011-11-11,,,448,446,349,209,394,627,,,303,,,
2011-11-12,,,302,310,231,109,239,392,,,218,,,
2011-11-13,,,381,355,399,132,236,385,,,333,,,
2011-11-14,,,953,588,648,351,770,1189,,,1086,,,
2011-11-15,,,982,662,635,333,847,1332,,,1110,,,
2011-11-16,,,868,586,538,354,805,1259,,,961,,,
2011-11-17,,,833,505,420,283,698,979,,,752,,,
2011-11-18,,,682,424,339,268,655,1024,,,648,,,
2011-11-19,,,375,385,339,118,298,418,,,341,,,
2011-11-20,,,269,232,284,88,208,333,,,155,,,
2011-11-21,,,643,393,336,258,586,883,,,614,,,
2011-11-22,,,671,409,341,278,624,942,,,624,,,
2011-11-23,,,241,108,42,105,189,329,,,58,,,
2011-11-24,,,411,210,140,144,340,552,,,90,,,
2011-11-25,,,502,395,317,226,540,849,,,505,,,
2011-11-26,,,291,393,357,126,253,388,,,359,,,
2011-11-27,,,197,149,164,63,129,236,,,140,,,
2011-11-28,,,640,406,350,255,609,896,,,612,,,
2011-11-29,,,401,216,165,171,358,548,,,326,,,
2011-11-30,,,385,262,205,166,390,576,,,282,,,
2011-12-01,,,484,316,232,209,468,686,,,414,,,
2011-12-02,,,237,136,84,94,200,386,,,132,,,
2011-12-03,,,182,202,146,61,140,232,,,156,,,
2011-12-04,,,190,184,210,78,141,218,,,170,,,
2011-12-05,,,415,256,215,149,324,495,,,405,,,
2011-12-06,,,340,228,161,147,324,510,,,253,,,
2011-12-07,,,408,268,214,186,383,572,,,340,,,
2011-12-08,,,359,275,177,139,320,535,,,256,,,
2011-12-09,,,271,172,168,138,283,488,,,189,,,
2011-12-10,,,149,164,143,63,127,231,,,90,,,
2011-12-11,,,189,141,175,36,97,198,,,112,,,
2011-12-12,,,474,311,303,197,411,682,,,498,,,
2011-12-13,,,344,196,172,138,293,472,,,218,,,
2011-12-14,,,380,273,226,176,406,626,,,348,,,
2011-12-15,,,289,216,154,165,314,503,,,303,,,
2011-12-16,,,346,244,206,155,325,496,,,290,,,
2011-12-17,,,98,63,54,36,77,127,,,25,,,
2011-12-18,,,117,79,98,32,75,130,,,68,,,
2011-12-19,,,258,165,136,110,245,378,,,166,,,
2011-12-20,,,281,185,131,132,269,476,,,191,,,
2011-12-21,,,145,99,74,75,148,288,,,68,,,
2011-12-22,,,180,115,75,85,173,308,,,37,,,
2011-12-23,,,110,80,49,58,119,200,,,42,,,
2011-12-24,,,42,38,13,11,27,46,,,5,,,
2011-12-25,,,13,10,13,27,28,62,,,2,,,
2011-12-26,,,9,39,20,18,28,65,,,0,,,
2011-12-27,,,2,29,29,15,33,79,,,3,,,
2011-12-28,,,0,19,19,39,67,132,,,0,,,
2011-12-29,,,0,28,31,21,54,152,,,0,,,
2011-12-30,,,0,18,20,24,38,101,,,0,,,
2011-12-31,,,0,18,18,28,32,74,,,0,,,
2012-01-01,,,0,8,10,15,19,38,,,0,,,12
2012-01-02,,,0,15,22,27,32,62,,,0,,,11
2012-01-03,,,6,49,35,40,77,176,,,1,,,35
2012-01-04,,,2,40,39,42,88,165,,,0,,,27
2012-01-05,,,19,57,46,55,108,218,,,1,,,41
2012-01-06,,,8,38,31,58,98,210,,,4,,,15
2012-01-07,,,1,20,25,15,35,61,,,3,,,19
2012-01-08,,,4,29,23,22,43,64,,,0,,,18
2012-01-09,,,16,91,59,77,135,239,,,0,,,48
2012-01-10,,,22,99,65,80,166,285,,,3,,,70
2012-01-11,,,6,80,56,80,154,262,,,0,,,54
2012-01-12,,,3,66,35,66,120,244,,,0,,,9
2012-01-13,,,1,42,28,59,122,229,,,0,,,8
2012-01-14,,,1,15,16,23,35,57,,,1,,,5
2012-01-15,,,0,17,9,19,34,74,,,1,,,8
2012-01-16,,,0,61,42,65,123,220,,,0,,,21
2012-01-17,,,0,51,31,51,84,194,,,0,,,5
2012-01-18,,,1,77,50,55,99,213,,,0,,,10
2012-01-19,,,0,80,40,56,121,244,,,0,,,8
2012-01-20,,,0,64,36,52,105,232,,,1,,,11
2012-01-21,,,0,24,12,22,42,60,,,0,,,6
2012-01-22,,,0,30,22,158,183,197,,,2,,,8
2012-01-23,,,0,60,33,59,131,222,,,0,,,22
2012-01-24,,,0,50,44,66,133,247,,,0,,,42
2012-01-25,,,3,57,41,70,148,266,,,0,,,33
2012-01-26,,,0,54,36,67,138,258,,,1,,,39
2012-01-27,,,0,29,26,42,72,203,,,0,,,10
2012-01-28,,,0,20,26,31,55,97,,,0,,,13
2012-01-29,,,0,15,18,27,48,77,,,0,,,13
2012-01-30,,,0,50,49,70,136,235,,,0,,,46
2012-01-31,,,1,26,16,74,128,230,,,0,,,16
2012-02-01,,,7,34,16,71,114,205,,,0,,,39
2012-02-02,,,12,39,20,71,143,251,,,0,,,35
2012-02-03,,,15,40,22,73,135,223,,,0,,,54
2012-02-04,,,11,18,25,29,38,90,,,2,,,17
2012-02-05,,,6,23,22,27,56,87,,,0,,,15
2012-02-06,,,21,50,37,92,157,274,,,0,,,7
2012-02-07,,,11,30,18,93,163,239,,,1,,,53
2012-02-08,,,15,39,35,83,161,283,,,0,,,50
2012-02-09,,,24,56,38,98,174,294,,,0,,,59
2012-02-10,,,21,40,39,78,152,278,,,0,,,42
2012-02-11,,,12,9,12,12,31,63,,,1,,,16
2012-02-12,,,24,20,13,18,33,52,,,1,,,13
2012-02-13,,,21,39,40,82,148,281,,,0,,,42
2012-02-14,,,21,50,44,83,168,307,,,0,,,67
2012-02-15,,,14,42,34,80,167,284,,,0,,,55
2012-02-16,,,32,64,44,83,182,320,,,0,,,63
2012-02-17,,,41,53,39,85,169,275,,,0,,,64
2012-02-18,,,27,30,26,33,67,131,,,3,,,30
2012-02-19,,,20,38,17,33,69,120,,,0,,,20
2012-02-20,,,34,51,34,66,131,211,,,1,,,39
2012-02-21,,,21,68,46,111,210,339,,,1,,,77
2012-02-22,,,35,81,48,107,212,350,,,0,,,65
2012-02-23,,,26,87,50,118,201,317,,,1,,,71
2012-02-24,,,6,50,31,82,133,222,,,1,,,23
2012-02-25,,,1,20,13,21,31,65,,,1,,,9
2012-02-26,,,1,16,26,17,38,61,,,0,,,14
2012-02-27,,,4,52,33,69,127,246,,,0,,,34
2012-02-28,,,1,51,41,89,153,268,,,0,,,48
2012-02-29,,,0,56,45,72,138,200,,,1,,,43
2012-03-01,,,1,39,27,69,107,211,,,0,,,30
2012-03-02,,,9,57,42,53,117,236,,,0,,,44
2012-03-03,,,3,14,7,28,39,74,,,0,,,11
2012-03-04,,,4,24,14,29,42,65,,,0,,,11
2012-03-05,,,9,68,34,75,117,226,,,0,,,47
2012-03-06,,,13,57,54,83,154,274,,,0,,,63
2012-03-07,,,32,123,104,121,234,346,,,0,,,89
2012-03-08,,,37,103,53,104,191,285,,,0,,,67
2012-03-09,,,28,93,78,116,195,344,,,0,,,87
2012-03-10,,,28,59,69,37,70,114,,,0,,,25
2012-03-11,,,34,194,232,72,103,181,,,4,,,46
2012-03-12,,,28,226,204,204,333,518,,,0,,,140
2012-03-13,,,81,254,260,245,335,511,,,8,,,132
2012-03-14,,,116,219,149,166,303,463,,,19,,,108
2012-03-15,,,135,202,150,173,335,470,,,31,,,89
2012-03-16,,,160,198,167,152,305,457,,,54,,,90
2012-03-17,,,310,411,513,128,250,364,,,324,,,106
2012-03-18,,,799,1043,1508,209,414,573,,,1425,,,179
2012-03-19,,,935,798,1079,366,783,1157,,,1313,,,242
2012-03-20,,,1222,961,1325,435,979,1456,,,1781,,,301
2012-03-21,,,1445,1181,1423,407,968,1519,,,2075,,,300
2012-03-22,,,1068,849,935,391,949,1391,,,1426,,,282
2012-03-23,,,1062,825,885,357,841,1291,,,1408,,,290
2012-03-24,,,304,310,219,104,210,384,,,240,,,108
2012-03-25,,,360,377,467,103,236,377,,,628,,,102
2012-03-26,,,501,305,233,198,435,659,,,356,,,127
2012-03-27,,,527,356,322,231,521,726,,,460,,,162
2012-03-28,,,288,227,150,148,279,448,,,153,,,91
2012-03-29,,,534,362,282,239,533,788,,,478,,,154
2012-03-30,,,561,261,360,231,535,811,,,500,,,181
2012-03-31,,,543,437,609,132,306,456,,,792,,,146
2012-04-03,,,153,68,123,62,128,197,,,93,,,53
2012-04-04,,,940,513,587,305,754,1080,,,1059,,,249
2012-04-05,,,1017,508,577,348,824,1124,,,1234,,,237
2012-04-06,,,864,575,436,299,712,1054,,,896,,,202
2012-04-07,,,831,536,459,307,740,1032,,,914,,,214
2012-04-08,,,567,680,678,122,261,378,,,741,,,115
2012-04-09,,,603,465,629,96,236,387,,,722,,,128
2012-04-10,,,880,623,1065,116,255,371,,,1437,,,94
2012-04-11,,,270,127,218,93,204,305,,,269,,,88
2012-04-12,,,615,392,342,234,545,849,,,630,,,176
2012-04-13,,,965,714,556,297,772,1165,,,1026,,,241
2012-04-14,,,1154,999,827,401,972,1466,,,1636,,,304
2012-04-15,,,1247,1002,1020,374,994,1497,,,1822,,,311
2012-04-16,,,914,1041,1049,203,418,610,,,1539,,,207
2012-04-17,,,897,831,1166,161,357,535,,,1306,,,153
2012-04-18,,,1114,711,729,374,865,1268,,,1416,,,268
2012-04-19,,,1190,834,749,418,1027,1450,,,1484,,,306
2012-04-20,,,1256,794,888,441,1037,1479,,,1710,,,306
2012-04-21,,,1583,1059,1253,424,1147,1628,,,2061,,,350
2012-04-22,,,616,440,363,247,567,838,,,626,,,193
2012-04-23,,,215,192,169,97,173,276,,,135,,,80
2012-04-24,,,503,459,596,132,276,437,,,682,,,113
2012-04-25,,,252,133,107,124,246,385,,,151,,,65
2012-04-26,,,560,353,213,247,572,777,,,560,,,161
2012-04-27,,,898,756,529,330,785,1103,,,1000,,,240
2012-04-28,,,839,561,407,306,742,1077,,,890,,,217
2012-04-29,,,660,404,319,256,603,871,,,599,,,193
2012-04-30,,,546,564,690,125,289,498,,,699,,,120
2012-05-01,,,625,666,881,166,309,478,,,809,,,135
2012-05-02,,,1244,915,958,468,1142,1539,,,1722,,,309
2012-05-03,,,874,585,501,337,808,1124,,,963,,,221
2012-05-04,,,1570,1319,1191,517,1177,1723,,,2031,,,305
2012-05-05,,,1352,1176,700,427,982,1315,,,1291,,,257
2012-05-06,,,1222,1168,862,415,929,1415,,,1405,,,274
2012-05-07,,,1451,1535,2349,293,587,850,,,2198,,,273
2012-05-08,,,1895,1890,2801,308,636,913,,,2924,,,226
2012-05-09,,,2068,1686,2236,587,1427,2107,,,2979,,,414
2012-05-10,,,660,466,319,215,542,792,,,614,,,148
2012-05-11,,,1319,1066,1165,409,1053,1381,,,1674,,,280
2012-05-12,,,1171,867,695,425,988,1439,,,1187,,,254
2012-05-13,,,1800,1599,1268,509,1297,1907,,,2426,,,373
2012-05-14,,,1707,1867,2279,325,622,926,,,2167,,,322
2012-05-15,,,1783,2077,2516,254,607,814,,,2969,,,222
2012-05-16,,,2393,1973,1740,723,1734,2354,,,3457,,,407
2012-05-17,,,2527,2030,1313,724,1733,2384,,,3178,,,438
2012-05-18,,,1508,1182,1185,585,1326,1861,,,1647,,,352
2012-05-19,,,2033,1921,1244,683,1586,2297,,,2485,,,437
2012-05-20,,,2072,1790,1794,574,1395,1995,,,2526,,,385
2012-05-21,,,2022,2084,2177,316,638,956,,,2670,,,280
2012-05-22,,,2213,1712,1980,309,698,1013,,,3091,,,232
2012-05-23,,,2133,2418,2331,268,567,839,,,3208,,,198
2012-05-24,,,1270,937,598,459,1100,1519,,,1383,,,299
2012-05-25,,,2506,2248,1756,694,1747,2535,,,3444,,,469
2012-05-26,,,2655,2245,1614,773,1849,2597,,,3113,,,461
2012-05-27,,,1974,1858,1351,614,1456,2097,,,2210,,,375
2012-05-28,,,1929,2363,2555,375,856,1256,,,2752,,,352
2012-05-29,,,1912,1807,2087,473,938,1277,,,2664,,,374
2012-05-30,,,1909,1529,1563,693,1690,2252,,,2629,,,436
2012-05-31,,,1536,1335,1077,558,1419,1854,,,1912,,,369
2012-06-01,,,2338,1910,2082,721,1875,2509,,,3468,,,469
2012-06-02,,,2211,2107,1685,735,1801,2416,,,2622,,,451
2012-06-03,,,1379,831,653,472,1134,1653,,,1392,,,287
2012-06-04,,,359,479,460,174,345,529,,,533,,,118
2012-06-05,,,413,408,461,132,281,432,,,466,,,113
2012-06-06,,,1345,1065,814,511,1123,1556,,,1427,,,292
2012-06-07,,,2437,1876,1952,739,1837,2469,,,3451,,,430
2012-06-08,,,2356,1849,1659,658,1632,2294,,,2799,,,416
2012-06-09,,,2109,1887,1816,663,1636,2229,,,2983,,,423
2012-06-10,,,1773,1440,1169,529,1363,1874,,,2030,,,399
2012-06-11,,,1561,1780,1853,327,650,959,,,2491,,,356
2012-06-12,,,1961,1503,2404,369,763,1119,,,2744,,,327
2012-06-13,,,2232,1842,1920,659,1689,2391,,,3273,,,441
2012-06-14,,,1144,833,624,457,1010,1501,,,1152,,,267
2012-06-15,,,2437,2202,2087,774,1902,2674,,,3246,,,478
2012-06-16,,,2568,2197,2022,815,1885,2559,,,3358,,,507
2012-06-17,,,2281,1986,1755,674,1708,2375,,,2951,,,458
2012-06-18,,,1660,1827,1957,438,735,1047,,,2291,,,334
2012-06-19,,,1654,1354,2294,335,696,961,,,2425,,,272
2012-06-20,,,2172,1694,1713,733,1697,2282,,,2806,,,438
2012-06-21,,,1638,1809,1369,562,1316,1909,,,1834,,,376
2012-06-22,,,2251,1983,1620,691,1706,2396,,,2698,,,441
2012-06-23,,,2007,1767,1522,660,1689,2487,,,2515,,,461
2012-06-24,,,2088,2056,1924,652,1678,2408,,,2843,,,466
2012-06-25,,,1632,1933,2224,396,838,1265,,,2595,,,326
2012-06-26,,,1530,1106,1482,263,583,882,,,1780,,,218
2012-06-27,,,891,981,754,460,1054,1519,,,1086,,,265
2012-06-28,,,1790,1978,1690,653,1633,2256,,,2401,,,417
2012-06-29,,,2423,2223,1942,753,1864,2523,,,3111,,,494
2012-06-30,,,2470,2327,2115,742,1784,2524,,,3409,,,528
2012-07-01,,,2028,1793,1775,592,1463,2051,,,2684,,,417
2012-07-02,,,1843,2097,2077,333,696,1047,,,2255,,,259
2012-07-03,,,875,3053,2946,579,1115,1505,,,4774,,,276
2012-07-04,,,1818,2111,2536,313,685,980,,,3103,,,246
2012-07-05,,,2070,1683,1553,711,1709,2308,,,2954,,,439
2012-07-06,,,2222,1937,1963,743,1924,2536,,,3793,,,515
2012-07-07,,,2223,2151,2140,783,1969,2714,,,3836,,,545
2012-07-08,,,1730,1706,1551,680,1656,2224,,,2995,,,453
2012-07-09,,,1393,1754,1730,364,741,1106,,,2689,,,312
2012-07-10,,,1951,1912,2385,400,951,1161,,,3551,,,315
2012-07-11,,,2322,2186,2326,739,1897,2593,,,3836,,,500
2012-07-12,,,2563,2182,2190,853,2190,2939,,,4375,,,551
2012-07-13,,,2540,2250,2152,762,2100,2760,,,3889,,,530
2012-07-14,,,2456,2086,2009,826,2086,2708,,,3862,,,569
2012-07-15,,,1892,1714,1633,735,1783,2283,,,3186,,,491
2012-07-16,,,1124,1676,1456,303,785,1011,,,2173,,,284
2012-07-17,,,1238,1239,1394,272,662,934,,,2075,,,252
2012-07-18,,,2014,1649,1805,659,1712,2349,,,2986,,,475
2012-07-19,,,1624,1446,1229,575,1427,1969,,,2060,,,406
2012-07-20,,,2400,2205,2297,752,1901,2582,,,3557,,,534
2012-07-21,,,2413,2155,2100,757,1904,2535,,,3347,,,536
2012-07-22,,,2165,2068,1944,666,1600,2271,,,3095,,,520
2012-07-23,,,1602,1943,1875,280,612,910,,,2480,,,331
2012-07-24,,,1737,1612,1874,321,679,944,,,2198,,,288
2012-07-25,,,1392,1160,1103,501,1288,1750,,,1935,,,350
2012-07-26,,,2227,1934,2047,727,1787,2480,,,3136,,,513
2012-07-27,,,2407,2246,2169,701,1817,2556,,,3469,,,496
2012-07-28,,,1669,1321,1090,608,1380,1956,,,1801,,,412
2012-07-29,,,2101,1856,1790,659,1614,2160,,,2944,,,457
2012-07-30,,,1609,1923,1831,314,705,977,,,2205,,,389
2012-07-31,,,1760,1735,2170,286,701,1013,,,2618,,,307
2012-08-01,,,2158,1896,1976,606,1676,2266,,,3089,,,460
2012-08-02,,,1940,1599,1524,662,1626,2228,,,2595,,,420
2012-08-03,,,1955,1855,1821,629,1596,2236,,,2609,,,446
2012-08-04,,,2209,1996,1862,702,1717,2367,,,2967,,,479
2012-08-05,,,1933,1689,1702,593,1473,1975,,,2508,,,445
2012-08-06,,,1295,1633,1665,267,529,756,,,1833,,,254
2012-08-07,,,665,648,740,170,365,514,,,672,,,150
2012-08-08,,,2096,2206,2655,280,652,865,,,3430,,,289
2012-08-09,,,2011,1673,1519,596,1544,2133,,,2500,,,415
2012-08-10,,,1986,1597,1685,636,1530,2150,,,2322,,,440
2012-08-11,,,1586,1179,991,523,1227,1730,,,1723,,,361
2012-08-12,,,773,635,527,316,775,1149,,,861,,,256
2012-08-13,,,835,1028,947,241,420,746,,,1284,,,231
2012-08-14,,,971,980,1208,273,473,716,,,1300,,,181
2012-08-15,,,1817,1583,1578,632,1404,1924,,,2695,,,430
2012-08-16,,,1629,1476,1309,516,1351,1938,,,1980,,,406
2012-08-17,,,2224,2032,1936,662,1676,2286,,,2973,,,483
2012-08-18,,,2249,2013,2085,653,1669,2300,,,2983,,,494
2012-08-19,,,1295,1181,1016,411,1047,1493,,,1423,,,342
2012-08-20,,,1741,1960,2106,333,724,1061,,,2464,,,355
2012-08-21,,,1378,1183,1401,234,548,823,,,1791,,,232
2012-08-22,,,2052,1766,1785,610,1621,2166,,,2795,,,444
2012-08-23,,,2047,1700,1517,593,1562,2111,,,2651,,,386
2012-08-24,,,2293,2105,2058,686,1678,2323,,,3099,,,441
2012-08-25,,,2122,1759,1651,618,1587,2161,,,2502,,,469
2012-08-26,,,1960,1807,1598,591,1454,2038,,,2622,,,451
2012-08-27,,,1385,1564,1638,312,616,1019,,,2128,,,325
2012-08-28,,,1544,1386,1831,326,683,1012,,,2159,,,272
2012-08-29,,,1441,1029,949,546,1275,1697,,,1615,,,396
2012-08-30,,,2248,1745,1729,661,1668,2289,,,2863,,,495
2012-08-31,,,2247,1815,1837,701,1702,2377,,,2989,,,490
2012-09-01,,,2192,1890,1681,608,1570,2264,,,2739,,,330
2012-09-02,,,1212,986,833,385,982,1426,,,1326,,,315
2012-09-03,,,1711,1875,1866,264,608,903,,,2251,,,330
2012-09-04,,,2044,1678,2121,261,590,856,,,2311,,,245
2012-09-05,,,2037,2232,2321,290,581,917,,,3027,,,220
2012-09-06,,,1343,984,860,484,1255,1678,,,1536,,,353
2012-09-07,,,1966,1561,1587,619,1561,2119,,,2489,,,485
2012-09-08,,,1814,1473,1413,571,1517,2083,,,2131,,,465
2012-09-09,,,1953,1564,1527,627,1638,2271,,,2576,,,479
2012-09-10,,,232,247,154,112,187,311,,,92,,,83
2012-09-11,,,1419,1338,1523,224,461,795,,,1821,,,248
2012-09-12,,,1974,1372,1194,619,1611,2252,,,2160,,,456
2012-09-13,,,2292,1689,1636,671,1755,2389,,,2606,,,482
2012-09-14,,,2400,1810,1735,653,1780,2449,,,2893,,,490
2012-09-15,,,2357,1900,1793,698,1840,2444,,,2964,,,527
2012-09-16,,,1234,890,645,452,1077,1545,,,1219,,,312
2012-09-17,,,1049,1171,1080,279,580,895,,,1095,,,333
2012-09-18,,,1448,1650,1574,233,514,814,,,1919,,,252
2012-09-19,,,2135,1544,1514,670,1732,2277,,,2614,,,455
2012-09-20,,,918,550,420,314,795,1054,,,762,,,231
2012-09-21,,,1867,1265,1119,590,1530,2171,,,1903,,,431
2012-09-22,,,1903,1467,1211,595,1542,2126,,,2048,,,425
